Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Price_USD,Delay_Minutes,Weather_Impact
United,SEA,ORD,12/11/2023 20:44,158,On-time,308.15,21,0
Southwest,LAX,DEN,18/11/2024 19:00,239,On-time,458.18,16,0
Southwest,ATL,JFK,6/1/2024 4:03,287,On-time,282.69,7,1
JetBlue,SFO,SFO,14/10/2024 16:24,206,On-time,410.87,12,0
American Airlines,SEA,DFW,18/1/2025 6:37,286,On-time,403.42,3,1
Southwest,ATL,SFO,15/12/2023 21:35,104,On-time,520.26,5,0
JetBlue,JFK,DFW,10/5/2023 8:05,122,On-time,393.99,6,0
Southwest,ATL,DFW,14/8/2024 22:07,178,On-time,489.96,5,0
American Airlines,JFK,DFW,30/1/2024 4:11,175,Cancelled,405.41,8,1
JetBlue,JFK,DEN,6/3/2025 11:32,195,On-time,405.95,8,0
Southwest,DEN,JFK,3/8/2023 3:51,134,On-time,443.38,2,0
United,SFO,ATL,28/10/2023 18:19,140,On-time,372.06,8,0
American Airlines,ATL,SEA,18/12/2024 8:22,121,On-time,252.74,19,0
United,SEA,DEN,24/8/2024 8:50,238,On-time,68.69,1,0
American Airlines,JFK,ATL,28/11/2023 6:24,141,Delayed,361.95,5,0
Southwest,SFO,SFO,19/2/2024 16:55,37,Delayed,308.79,10,0
Southwest,SFO,DEN,16/2/2025 0:08,128,Delayed,203.89,1,0
Southwest,DFW,LAX,12/12/2023 3:27,73,Delayed,413.38,11,0
Delta,ORD,DEN,6/6/2024 10:00,138,On-time,296.58,3,0
American Airlines,DFW,DEN,17/7/2024 2:41,241,On-time,392.27,24,0
JetBlue,LAX,SEA,21/12/2024 21:34,158,On-time,243.22,57,0
United,SEA,DEN,14/7/2023 8:34,121,Cancelled,508.93,9,0
American Airlines,ATL,ORD,11/7/2024 13:38,167,On-time,607.11,5,0
Southwest,LAX,SEA,19/11/2024 8:23,198,On-time,498.65,4,0
Southwest,DEN,JFK,18/9/2023 2:05,222,Delayed,186.31,24,1
Delta,SFO,LAX,8/2/2025 19:59,144,On-time,428.86,13,0
Delta,JFK,LAX,28/3/2025 2:34,172,On-time,258.32,7,0
Delta,ATL,ORD,20/7/2024 21:43,129,On-time,269.17,1,0
JetBlue,JFK,DFW,23/4/2023 8:09,159,On-time,258.86,4,0
JetBlue,DFW,DFW,17/2/2025 13:59,189,On-time,485.98,3,0
Southwest,LAX,DFW,13/11/2024 11:05,221,On-time,586.90,1,0
American Airlines,DFW,SEA,30/7/2023 20:45,288,On-time,446.79,8,0
United,SEA,SFO,5/9/2024 2:06,166,On-time,295.18,13,0
JetBlue,SFO,JFK,10/1/2024 5:07,115,On-time,250.25,11,0
Delta,ATL,SEA,18/7/2023 22:51,220,On-time,453.48,27,0
United,LAX,LAX,29/10/2023 17:47,170,On-time,323.43,15,0
JetBlue,SFO,ORD,8/11/2023 0:02,191,On-time,384.14,20,0
JetBlue,LAX,SFO,7/7/2023 14:14,84,On-time,30.64,10,0
Delta,SEA,ORD,1/1/2025 14:47,269,On-time,177.02,1,0
United,LAX,SFO,3/3/2025 18:52,180,On-time,418.80,1,0
Southwest,DFW,LAX,6/12/2023 2:39,222,On-time,308.95,25,1
JetBlue,DEN,DFW,21/10/2023 21:08,119,On-time,355.12,16,0
JetBlue,ATL,SFO,23/1/2025 5:49,112,On-time,412.43,21,0
Southwest,JFK,DFW,8/3/2024 9:41,113,On-time,294.67,12,0
United,JFK,LAX,15/8/2024 6:54,156,On-time,358.52,5,0
United,SFO,LAX,25/9/2024 15:14,65,On-time,397.14,8,0
American Airlines,LAX,LAX,14/9/2024 7:39,137,On-time,253.77,14,0
Delta,DEN,LAX,13/4/2024 17:57,262,On-time,276.60,30,0
American Airlines,DEN,LAX,26/12/2023 12:27,57,On-time,354.74,9,0
United,LAX,DFW,31/10/2024 22:25,162,On-time,356.60,1,0
Southwest,DFW,ORD,18/9/2023 2:25,249,Delayed,216.61,4,0
American Airlines,DEN,ATL,17/10/2024 9:14,193,On-time,396.52,30,0
Delta,LAX,LAX,28/7/2024 23:35,150,On-time,444.69,24,0
JetBlue,DFW,ATL,19/3/2024 14:23,221,On-time,196.32,1,0
Southwest,DFW,ORD,26/10/2023 7:13,75,Delayed,324.53,28,1
Southwest,ORD,ORD,16/3/2025 7:38,220,On-time,583.76,20,1
JetBlue,DFW,DFW,14/9/2024 12:15,131,Delayed,284.91,5,0
Southwest,DFW,ORD,23/7/2024 4:07,17,On-time,351.53,22,0
JetBlue,LAX,SEA,20/6/2023 8:11,268,On-time,315.78,7,0
American Airlines,ATL,DFW,21/6/2023 19:31,200,On-time,238.94,2,0
Southwest,JFK,LAX,4/1/2024 22:21,36,On-time,276.55,5,0
Southwest,SEA,ATL,16/10/2023 14:43,158,On-time,350.35,9,0
Delta,LAX,SFO,1/9/2024 7:25,201,On-time,135.66,0,0
United,DEN,DEN,20/6/2024 10:38,165,On-time,313.57,3,0
United,SFO,SEA,23/6/2023 18:45,326,On-time,355.89,0,1
United,ATL,SFO,8/3/2024 12:31,202,On-time,275.59,8,0
American Airlines,DEN,DFW,11/4/2024 17:14,96,On-time,381.46,22,1
JetBlue,JFK,DFW,23/6/2023 2:54,240,On-time,380.66,14,0
Delta,SFO,DFW,26/1/2024 0:54,307,On-time,504.30,30,0
United,SEA,JFK,3/5/2024 0:57,197,On-time,282.97,1,0
Southwest,ORD,JFK,24/4/2023 4:44,257,On-time,206.73,3,0
JetBlue,ATL,SEA,9/9/2023 2:11,231,On-time,371.67,30,0
American Airlines,SEA,DEN,26/5/2023 11:56,268,On-time,201.68,12,0
American Airlines,DFW,SEA,15/11/2023 5:39,248,On-time,79.80,3,1
American Airlines,DFW,DFW,22/9/2024 20:04,238,On-time,273.85,13,0
American Airlines,ORD,SFO,22/2/2024 7:17,220,On-time,343.36,2,0
JetBlue,DEN,ATL,10/10/2024 8:31,182,On-time,213.38,13,0
JetBlue,ATL,ATL,19/4/2024 19:50,319,On-time,328.53,15,0
JetBlue,ATL,LAX,13/6/2024 8:21,114,On-time,244.25,12,0
American Airlines,ATL,LAX,14/7/2024 15:26,145,On-time,242.48,14,0
JetBlue,LAX,SFO,2/9/2023 11:35,250,On-time,517.38,39,0
United,SFO,SEA,4/2/2024 0:38,207,On-time,188.09,3,0
American Airlines,SEA,DFW,23/12/2023 5:11,136,On-time,344.26,5,0
JetBlue,DFW,ORD,27/1/2024 15:23,203,On-time,455.48,21,0
United,DEN,JFK,16/10/2024 5:25,233,Delayed,468.09,0,0
American Airlines,ATL,DFW,27/5/2023 21:37,83,On-time,122.13,5,0
Southwest,SFO,ATL,13/5/2024 12:04,176,Delayed,234.91,25,0
American Airlines,ATL,ATL,7/11/2023 13:30,154,On-time,275.29,16,0
Delta,SFO,SEA,3/5/2024 10:50,53,On-time,562.25,2,0
Southwest,SEA,DEN,11/5/2024 6:56,175,On-time,454.25,2,0
Southwest,LAX,DEN,9/3/2024 1:19,313,On-time,264.28,0,0
Southwest,SEA,SFO,9/7/2023 18:34,212,On-time,353.70,7,0
Delta,SEA,DFW,17/12/2024 19:16,29,On-time,247.84,8,0
Delta,DEN,SEA,30/6/2023 0:28,173,On-time,227.88,6,1
JetBlue,ATL,LAX,22/4/2024 20:26,88,Delayed,389.67,19,0
United,ORD,DEN,4/4/2024 3:32,114,On-time,392.20,2,0
JetBlue,ATL,DEN,20/5/2023 8:31,168,Delayed,623.05,2,0
Southwest,JFK,SEA,4/12/2024 23:31,258,On-time,440.77,3,0
JetBlue,DEN,ORD,28/6/2023 12:44,237,Delayed,350.22,22,0
American Airlines,ATL,LAX,14/10/2024 17:49,308,On-time,381.30,11,0
Delta,SFO,DFW,10/7/2023 21:45,216,On-time,295.44,6,0
Southwest,DFW,ATL,4/10/2023 2:45,164,On-time,188.78,12,0
United,SEA,SEA,5/3/2024 4:33,128,On-time,233.13,5,0
JetBlue,SEA,ATL,12/7/2023 5:02,180,On-time,478.10,0,0
Southwest,DFW,LAX,1/5/2023 1:42,333,On-time,345.20,27,0
Southwest,SEA,JFK,24/9/2023 15:45,213,On-time,374.67,1,0
United,DFW,JFK,13/7/2024 16:31,220,On-time,369.54,3,0
Delta,DEN,ORD,24/2/2025 0:52,201,Cancelled,695.48,1,0
American Airlines,SFO,SFO,28/3/2024 23:54,198,On-time,338.08,3,0
United,ORD,ATL,2/1/2024 1:22,291,On-time,152.03,25,1
JetBlue,DFW,JFK,22/8/2023 4:44,144,Delayed,393.79,7,0
United,ORD,DFW,6/12/2023 0:06,92,On-time,465.92,10,0
JetBlue,LAX,ATL,2/1/2024 22:43,248,On-time,342.04,20,0
Southwest,SFO,SEA,3/1/2024 17:11,80,On-time,277.21,25,0
United,DEN,DFW,8/5/2023 14:08,203,On-time,413.04,5,0
Southwest,SEA,LAX,20/11/2023 11:52,217,On-time,363.75,5,0
Delta,SEA,SEA,25/5/2024 22:37,124,Delayed,344.18,0,0
Delta,DFW,DFW,19/7/2023 5:36,192,On-time,355.48,11,0
United,ORD,SEA,22/2/2024 2:25,287,On-time,333.08,22,0
United,ORD,JFK,26/4/2024 19:14,183,On-time,430.14,12,0
American Airlines,DFW,JFK,14/2/2024 21:31,115,On-time,395.73,16,0
Delta,SFO,DFW,16/5/2024 10:46,163,On-time,400.07,2,0
United,ORD,ATL,12/3/2025 2:41,134,On-time,334.61,2,0
Delta,SEA,SEA,4/6/2024 4:45,184,On-time,332.48,9,0
Delta,SFO,SEA,31/8/2023 15:24,165,Delayed,246.68,21,0
JetBlue,ORD,ORD,2/12/2024 13:38,126,On-time,465.82,45,0
Delta,SEA,SEA,19/1/2025 14:13,178,On-time,412.67,15,0
American Airlines,DFW,SFO,9/9/2023 22:35,236,On-time,485.75,2,0
Delta,SEA,SEA,9/2/2025 20:40,170,On-time,356.53,5,0
American Airlines,DEN,SEA,4/7/2024 16:01,79,On-time,426.07,5,0
American Airlines,DEN,LAX,1/10/2023 22:53,189,Cancelled,174.62,5,0
Delta,LAX,SFO,14/8/2023 19:04,215,On-time,250.75,2,0
American Airlines,DEN,JFK,16/8/2023 4:59,197,On-time,233.53,4,0
Delta,ATL,SEA,6/4/2024 18:43,163,On-time,467.44,13,0
United,ATL,ORD,13/10/2023 16:04,230,On-time,226.11,2,0
JetBlue,ORD,SFO,26/4/2024 3:51,240,Delayed,257.13,22,0
JetBlue,ATL,ORD,22/3/2024 9:03,142,On-time,473.51,11,0
United,DEN,DFW,4/12/2024 17:20,253,On-time,244.44,16,0
Delta,DFW,ATL,25/8/2024 2:03,278,On-time,367.77,46,0
Delta,ORD,DFW,25/5/2024 22:24,183,Delayed,461.22,0,0
United,JFK,JFK,27/3/2025 16:30,169,On-time,345.86,9,0
American Airlines,JFK,SFO,8/4/2025 1:53,158,Delayed,533.95,10,0
JetBlue,JFK,JFK,30/11/2023 6:00,191,On-time,253.35,17,0
Delta,DEN,LAX,3/10/2024 5:45,147,On-time,305.17,12,0
American Airlines,DFW,ORD,26/5/2023 20:34,150,Cancelled,268.48,1,0
JetBlue,SEA,ORD,29/10/2023 22:30,81,On-time,308.60,15,1
American Airlines,DEN,DEN,24/9/2024 1:10,177,On-time,307.21,9,0
Southwest,SFO,ORD,31/5/2023 19:31,140,On-time,450.03,5,0
United,DFW,JFK,13/3/2025 2:38,197,Delayed,435.21,5,0
JetBlue,SFO,ATL,5/7/2023 10:58,173,On-time,310.30,0,0
Delta,DEN,SEA,12/6/2023 16:06,264,On-time,346.25,15,0
Southwest,ATL,SEA,31/1/2025 0:05,182,Delayed,351.76,9,0
Southwest,SEA,DEN,28/3/2025 11:25,249,On-time,323.93,1,0
United,SEA,ORD,24/6/2024 23:47,177,On-time,224.22,2,0
Southwest,ATL,SFO,15/12/2023 19:05,227,Delayed,521.64,4,0
Southwest,DFW,SFO,7/1/2024 10:39,311,Delayed,530.07,1,0
United,JFK,ORD,13/6/2024 14:06,222,Delayed,325.71,0,0
JetBlue,LAX,DFW,4/3/2025 11:18,113,On-time,264.87,1,1
Delta,SFO,SEA,22/2/2024 17:11,175,On-time,231.73,20,0
American Airlines,ATL,DFW,31/8/2023 23:06,199,On-time,539.25,19,0
American Airlines,DEN,JFK,22/10/2024 23:20,134,Delayed,309.36,10,0
United,LAX,LAX,22/1/2024 9:22,200,On-time,436.87,2,0
United,JFK,SEA,30/9/2023 0:41,230,On-time,305.64,0,0
Southwest,SEA,SFO,14/10/2023 21:18,124,On-time,178.51,10,1
American Airlines,JFK,LAX,19/4/2024 19:16,96,On-time,430.12,15,0
American Airlines,LAX,JFK,16/5/2024 1:03,218,On-time,385.72,31,1
JetBlue,ATL,ATL,6/5/2024 8:15,157,Delayed,385.99,47,0
United,ORD,LAX,8/12/2024 20:24,43,On-time,253.28,16,1
Delta,ATL,DFW,11/6/2023 15:46,280,On-time,369.98,1,0
American Airlines,DEN,DEN,3/3/2025 17:54,160,On-time,288.98,30,0
Delta,LAX,SEA,3/10/2023 8:10,246,On-time,563.60,1,0
JetBlue,ATL,DFW,29/5/2024 14:13,209,On-time,425.40,7,0
Southwest,DFW,ATL,11/5/2023 12:32,169,On-time,353.77,8,1
American Airlines,ORD,SEA,3/8/2023 13:42,140,On-time,350.36,17,0
Southwest,ORD,SEA,16/9/2024 13:51,193,On-time,254.16,8,0
American Airlines,ATL,ATL,22/1/2024 10:31,177,Delayed,224.16,8,0
United,DFW,SEA,23/12/2023 16:54,250,On-time,500.07,4,0
Southwest,LAX,SEA,11/10/2023 19:36,145,On-time,168.77,6,0
Delta,JFK,JFK,22/4/2024 22:51,113,On-time,507.37,17,0
Delta,SEA,DEN,3/4/2025 11:55,145,On-time,416.99,5,0
American Airlines,ORD,DEN,29/12/2023 16:27,138,On-time,236.57,1,0
American Airlines,LAX,ORD,18/1/2025 19:42,319,Cancelled,464.77,23,0
American Airlines,ORD,DEN,27/1/2024 14:58,236,On-time,437.03,6,0
JetBlue,DFW,SFO,13/11/2024 16:23,137,On-time,332.51,3,0
Delta,JFK,ORD,23/2/2024 6:18,267,On-time,298.61,2,1
United,SFO,DFW,23/6/2023 5:56,237,On-time,295.00,23,1
Delta,JFK,DEN,23/2/2025 4:26,286,On-time,447.69,13,0
United,DFW,LAX,18/1/2025 2:37,12,Delayed,390.64,12,1
United,SEA,ATL,13/5/2024 0:51,293,On-time,154.60,6,0
Delta,ATL,DFW,17/1/2024 13:30,228,Delayed,249.23,12,0
United,LAX,LAX,4/12/2024 17:18,74,On-time,316.66,1,0
Delta,SEA,SFO,6/9/2024 23:15,209,On-time,384.61,4,0
American Airlines,ORD,DEN,11/1/2024 4:49,158,Delayed,402.92,30,0
JetBlue,ATL,JFK,6/7/2024 5:41,208,On-time,389.93,8,1
Delta,DEN,SFO,18/12/2024 4:13,167,On-time,281.14,1,0
American Airlines,DFW,JFK,24/2/2025 1:18,262,On-time,258.63,33,0
American Airlines,DEN,DFW,15/7/2023 19:12,280,On-time,455.58,0,0
Southwest,JFK,ORD,25/2/2025 5:39,183,Delayed,472.75,1,0
United,JFK,SEA,13/11/2024 22:13,113,On-time,356.79,9,0
American Airlines,SFO,DEN,4/8/2023 6:56,155,Cancelled,298.44,19,0
American Airlines,SFO,JFK,14/8/2024 14:14,138,On-time,301.07,3,1
Delta,ORD,ORD,12/12/2023 21:55,81,Delayed,279.59,2,0
American Airlines,ATL,SEA,17/2/2025 21:46,85,Delayed,399.02,12,0
American Airlines,SFO,LAX,5/9/2024 19:35,136,On-time,417.44,2,1
Delta,DEN,ORD,11/2/2024 13:58,188,Delayed,392.23,13,0
American Airlines,SEA,SFO,24/8/2024 21:57,210,Delayed,384.67,2,0
American Airlines,DEN,LAX,14/5/2023 5:24,109,On-time,229.57,10,0
Southwest,ATL,ORD,28/9/2023 8:44,147,On-time,325.68,6,0
Southwest,ORD,SEA,10/1/2025 15:22,121,On-time,361.88,10,0
Southwest,SFO,SEA,17/8/2023 14:14,260,Delayed,244.98,47,0
Southwest,ATL,SFO,16/6/2023 9:00,176,On-time,240.08,3,1
United,SEA,DEN,21/7/2024 20:44,254,On-time,313.20,3,0
United,DEN,SEA,5/6/2024 4:22,248,On-time,381.92,3,1
Delta,JFK,SFO,27/8/2024 23:43,155,On-time,245.85,7,0
Southwest,SEA,DFW,2/3/2024 9:40,151,On-time,323.04,12,0
American Airlines,DFW,DEN,15/7/2023 16:10,224,On-time,294.71,8,1
United,SFO,LAX,10/1/2024 15:32,321,On-time,433.90,10,0
United,LAX,SEA,10/4/2025 0:06,240,On-time,376.92,3,0
Delta,ATL,SEA,8/7/2024 16:33,169,Cancelled,352.20,3,0
JetBlue,DEN,LAX,4/6/2024 16:06,87,On-time,271.27,2,0
Delta,DEN,ORD,25/11/2024 7:19,245,On-time,377.36,1,0
Southwest,LAX,ATL,7/2/2024 3:39,223,On-time,376.72,6,0
American Airlines,SEA,SEA,20/8/2023 0:20,186,On-time,398.82,11,0
American Airlines,DFW,SEA,7/3/2025 12:01,188,Delayed,422.86,32,0
United,DFW,DEN,4/4/2025 6:50,170,On-time,489.92,11,0
JetBlue,SFO,LAX,12/4/2024 7:13,143,On-time,448.23,1,0
Southwest,SFO,ORD,26/10/2023 18:49,158,On-time,582.95,17,0
JetBlue,DFW,SEA,8/1/2024 13:56,282,On-time,405.08,8,1
Delta,DFW,LAX,12/11/2024 4:48,163,On-time,504.20,9,1
JetBlue,SFO,DEN,23/1/2025 10:16,141,On-time,348.25,0,0
Delta,ORD,SFO,22/10/2023 2:33,90,Delayed,300.29,7,0
Delta,JFK,SFO,7/7/2023 22:02,212,On-time,527.92,13,0
United,ATL,DFW,14/11/2023 8:20,38,On-time,243.08,2,1
American Airlines,SFO,ATL,26/7/2023 8:19,259,On-time,527.44,11,0
American Airlines,ATL,SFO,27/3/2024 14:59,270,On-time,409.42,20,0
Delta,ATL,JFK,1/10/2023 7:11,78,On-time,374.71,15,0
American Airlines,DFW,ORD,4/9/2023 14:41,209,On-time,328.12,2,0
Delta,ATL,SEA,19/10/2023 11:32,206,Cancelled,206.65,5,0
JetBlue,SEA,ORD,15/2/2024 21:41,138,Delayed,205.07,1,0
JetBlue,SEA,JFK,29/4/2024 13:12,62,On-time,252.66,26,0
Southwest,DEN,LAX,27/3/2025 17:25,226,On-time,473.13,3,0
Southwest,DFW,SFO,21/6/2024 12:55,235,On-time,266.56,3,1
Delta,ORD,ATL,26/4/2024 12:46,187,On-time,471.63,2,0
Delta,SEA,LAX,12/6/2023 9:11,303,On-time,309.74,6,0
Southwest,ORD,SFO,13/5/2024 15:07,282,On-time,488.29,12,1
Southwest,SEA,ATL,10/2/2024 18:24,218,On-time,368.52,23,0
Southwest,ATL,LAX,23/1/2025 11:33,152,On-time,339.41,8,0
JetBlue,SFO,ORD,7/1/2025 12:10,160,On-time,243.54,12,1
Southwest,DEN,SFO,5/7/2023 13:45,210,On-time,403.78,6,0
Delta,LAX,DFW,22/10/2023 0:35,167,Delayed,332.76,3,0
Southwest,ORD,DFW,13/1/2024 13:09,139,On-time,376.23,14,0
JetBlue,DEN,LAX,4/5/2024 10:58,172,On-time,296.24,7,0
JetBlue,ORD,DEN,4/4/2025 0:50,152,On-time,337.07,11,0
JetBlue,ATL,LAX,13/6/2023 5:24,129,On-time,368.51,2,0
United,DEN,SEA,12/5/2024 19:54,81,On-time,323.03,4,0
Southwest,SFO,LAX,13/6/2024 9:50,166,On-time,259.42,1,0
Southwest,ORD,DFW,31/5/2023 10:04,228,On-time,329.91,1,0
JetBlue,DFW,ORD,19/7/2024 19:50,118,On-time,404.81,13,0
United,JFK,ORD,19/3/2025 20:22,186,Delayed,304.35,1,0
American Airlines,ORD,LAX,29/1/2025 17:25,140,On-time,289.52,19,0
Southwest,SFO,LAX,15/3/2025 19:27,191,Delayed,408.57,1,0
Delta,ORD,LAX,15/4/2024 6:58,105,On-time,553.90,9,1
JetBlue,SFO,DFW,14/11/2023 22:34,227,On-time,499.32,6,0
JetBlue,DFW,SEA,13/4/2025 7:45,162,On-time,418.47,10,0
Delta,LAX,ORD,23/12/2024 23:45,187,On-time,400.00,41,0
Delta,ATL,DFW,14/6/2024 17:29,243,On-time,496.36,12,0
Delta,LAX,SEA,10/5/2023 17:32,156,On-time,312.41,3,1
JetBlue,SFO,DEN,12/5/2023 12:02,124,On-time,422.72,7,0
United,ATL,SEA,21/11/2024 6:16,199,On-time,314.51,6,0
JetBlue,DEN,SEA,19/6/2023 16:55,207,On-time,262.39,12,0
Delta,ATL,ORD,4/8/2023 15:56,301,On-time,110.15,6,0
United,LAX,ORD,22/1/2024 22:18,192,On-time,359.50,5,0
United,ORD,DEN,24/1/2025 0:36,214,On-time,412.69,4,0
JetBlue,LAX,SEA,24/11/2023 1:35,246,On-time,385.47,3,0
Southwest,SEA,DEN,9/11/2023 13:09,80,On-time,502.39,8,0
Southwest,SEA,ATL,12/10/2023 9:51,238,On-time,262.01,10,0
Delta,LAX,SEA,25/10/2023 7:06,107,On-time,531.25,10,0
Delta,ORD,DFW,13/12/2023 21:30,222,On-time,372.25,1,0
United,SEA,SEA,20/6/2023 7:46,103,Delayed,321.26,14,0
American Airlines,DFW,JFK,23/9/2024 20:45,167,On-time,147.13,1,0
Southwest,SFO,DEN,17/4/2025 13:05,219,Delayed,405.47,23,1
Delta,SEA,DFW,24/3/2024 21:38,233,On-time,375.53,62,0
Delta,SFO,SEA,11/9/2023 13:47,238,On-time,333.87,3,0
American Airlines,JFK,SEA,18/2/2024 14:21,185,On-time,222.87,13,0
JetBlue,ORD,JFK,13/5/2023 0:56,228,On-time,417.58,1,0
Delta,DFW,ORD,23/9/2023 8:03,225,Delayed,210.82,1,1
United,ATL,JFK,18/8/2024 7:26,139,On-time,528.60,22,0
JetBlue,JFK,LAX,10/6/2024 16:28,158,On-time,275.64,4,0
American Airlines,ORD,SFO,22/4/2024 12:52,216,On-time,304.64,7,0
United,ORD,LAX,6/8/2024 22:54,186,On-time,449.56,1,0
American Airlines,SEA,ATL,8/7/2024 4:31,182,On-time,419.46,33,0
JetBlue,ATL,DFW,8/3/2024 17:57,150,Delayed,412.57,3,0
Delta,DEN,ORD,15/7/2024 8:33,308,On-time,242.37,6,0
JetBlue,ORD,LAX,14/10/2024 20:26,323,On-time,383.71,13,0
United,SEA,LAX,14/8/2024 7:50,135,On-time,408.64,3,0
American Airlines,ATL,SEA,1/7/2023 5:59,161,On-time,283.98,36,1
JetBlue,DEN,SFO,20/8/2024 16:29,120,Delayed,189.63,8,0
Southwest,JFK,DFW,16/7/2023 2:30,174,On-time,234.30,20,0
Delta,DFW,JFK,7/12/2023 3:08,153,On-time,351.66,13,0
JetBlue,LAX,LAX,19/1/2024 22:26,179,On-time,341.78,28,0
Southwest,ATL,SEA,17/1/2025 22:13,228,On-time,459.50,7,0
JetBlue,DFW,ORD,26/1/2025 9:51,122,Cancelled,369.92,9,0
Southwest,DEN,ATL,15/4/2025 14:50,174,On-time,272.94,1,1
Delta,DEN,DFW,14/4/2024 15:13,251,On-time,396.59,40,0
JetBlue,DFW,SEA,10/5/2024 0:31,100,On-time,453.25,10,0
Southwest,SEA,DEN,7/6/2024 9:19,27,Delayed,160.49,4,0
American Airlines,LAX,ORD,21/10/2024 11:27,225,Delayed,416.45,44,0
Delta,DEN,SFO,7/11/2023 19:16,43,On-time,244.59,4,0
American Airlines,SFO,ATL,8/9/2023 19:19,179,On-time,362.04,2,0
American Airlines,LAX,SEA,11/10/2023 17:08,195,On-time,238.35,2,0
JetBlue,ATL,ATL,27/12/2023 8:49,246,On-time,349.39,33,0
American Airlines,SFO,ATL,21/9/2023 22:14,228,On-time,255.16,1,0
Delta,LAX,DFW,5/11/2024 7:09,202,On-time,255.81,35,0
American Airlines,SEA,LAX,10/12/2024 8:21,132,On-time,396.03,1,0
Southwest,ATL,SFO,8/12/2023 3:00,174,On-time,301.31,11,0
Delta,ORD,ATL,17/8/2023 16:16,246,On-time,310.37,8,0
Southwest,JFK,ATL,14/11/2023 5:06,118,Delayed,263.06,2,0
American Airlines,LAX,LAX,12/4/2024 20:44,126,Delayed,328.29,8,0
Southwest,ATL,JFK,30/6/2024 5:07,138,On-time,423.17,2,0
United,SEA,DFW,7/4/2024 17:08,238,On-time,417.07,28,0
Delta,DFW,ORD,4/6/2023 7:17,129,On-time,455.40,5,0
United,ORD,SEA,29/11/2024 18:41,165,On-time,444.70,66,0
JetBlue,ORD,ATL,10/10/2023 6:39,153,On-time,528.38,1,0
Delta,ORD,LAX,4/4/2024 15:11,263,On-time,370.98,20,0
United,SFO,DEN,19/12/2023 20:19,207,On-time,398.94,0,0
Delta,ORD,DEN,10/11/2024 11:22,214,On-time,419.22,35,0
American Airlines,JFK,DEN,20/5/2024 17:36,146,On-time,412.60,23,0
American Airlines,ORD,DFW,1/5/2023 1:05,272,On-time,334.03,0,0
American Airlines,ORD,DEN,2/11/2023 8:04,254,On-time,238.20,4,0
Southwest,ATL,JFK,23/1/2024 13:06,85,On-time,226.34,2,0
Delta,ATL,JFK,5/10/2023 20:04,160,On-time,561.37,4,1
Southwest,ATL,DFW,24/11/2023 15:32,157,On-time,220.75,26,0
Delta,JFK,JFK,10/3/2024 1:27,91,On-time,352.14,9,0
Delta,ORD,SEA,5/9/2024 19:37,109,On-time,207.25,9,1
American Airlines,SFO,ORD,14/6/2024 11:02,177,On-time,284.78,30,0
Delta,ATL,SFO,2/6/2024 18:33,162,Cancelled,359.91,20,0
Delta,SEA,SFO,8/9/2023 15:03,176,On-time,434.70,8,0
Delta,DFW,DEN,21/3/2024 9:42,196,On-time,315.64,22,0
Delta,SEA,SFO,21/12/2023 15:37,151,On-time,322.08,5,0
American Airlines,LAX,ORD,4/6/2024 22:17,209,On-time,336.60,20,0
Southwest,ORD,DFW,14/9/2023 12:35,172,On-time,235.68,1,0
United,SFO,LAX,23/9/2024 23:17,269,On-time,305.87,13,0
Delta,DFW,DEN,17/1/2024 8:47,58,On-time,261.34,3,0
Southwest,ORD,ORD,8/2/2024 14:05,77,On-time,510.62,39,0
Delta,ATL,DFW,3/8/2024 6:43,64,On-time,311.72,8,0
American Airlines,ORD,JFK,2/9/2024 21:04,84,On-time,335.96,4,0
Delta,DEN,LAX,18/3/2025 13:28,132,Delayed,400.65,10,0
JetBlue,ATL,ATL,6/1/2024 22:27,85,On-time,290.66,2,0
Southwest,DEN,DFW,6/12/2023 2:51,161,On-time,243.09,0,0
American Airlines,DEN,JFK,12/12/2023 9:36,37,Delayed,317.39,1,0
JetBlue,SFO,LAX,17/10/2023 17:56,151,On-time,356.12,25,0
American Airlines,JFK,SEA,17/8/2024 21:25,96,Delayed,470.46,6,0
Delta,SEA,JFK,19/5/2024 19:36,152,On-time,274.93,13,0
American Airlines,DFW,DEN,8/9/2023 21:55,199,Delayed,367.00,7,0
Delta,LAX,DEN,6/12/2024 23:19,129,On-time,263.03,8,0
American Airlines,ORD,ORD,5/10/2024 2:28,148,On-time,366.04,7,0
Delta,LAX,ATL,11/2/2024 11:10,189,On-time,382.26,3,1
JetBlue,DEN,SFO,24/11/2024 11:17,240,Delayed,346.53,4,0
United,LAX,JFK,7/10/2023 21:26,107,On-time,538.61,6,0
JetBlue,ORD,ORD,19/11/2023 4:32,163,On-time,537.21,4,0
Southwest,JFK,DEN,17/11/2023 6:40,183,On-time,367.58,16,1
JetBlue,ATL,LAX,16/7/2024 19:53,151,On-time,341.76,22,0
United,ORD,DEN,26/12/2024 13:06,99,On-time,231.73,14,1
American Airlines,ORD,SEA,27/3/2025 14:29,126,On-time,427.27,3,0
United,JFK,DFW,24/7/2024 19:01,195,On-time,421.92,15,0
JetBlue,SEA,ORD,23/8/2024 16:17,151,On-time,486.52,4,0
Delta,SFO,SFO,13/5/2024 13:00,157,On-time,442.18,17,0
